,followers_count,alternate_names,name,url,api_path,twitter_name
10716,1750,"['Katy Hudson', 'Katheryn E. Hudson', 'Katheryn Hudson', 'Katheryn Elizabeth Hudson']",Katy Perry,https://genius.com/artists/Katy-perry,/artists/1195,katyperry
8154,1747,"['Khalid D. Robinson', 'Khalid Donnel Robinson', 'Khalid Robinson']",Khalid,https://genius.com/artists/Khalid,/artists/9932,thegreatkhalid
7917,1733,"['Isaiah McClain', 'Billy Batson', 'Zaywop', 'Isaiah Rashad McClain']",Isaiah Rashad,https://genius.com/artists/Isaiah-rashad,/artists/22001,isaiahrashad
2239,1723,"['King of the Teens', 'Yachty', 'Big Boat', 'King of the Youth', 'Miles Parks McCollum', 'Miles McCollum', 'Lil Boat']",Lil Yachty,https://genius.com/artists/Lil-yachty,/artists/610968,lilyachty
5359,1698,['Khaled Mohamed Khaled'],DJ Khaled,https://genius.com/artists/Dj-khaled,/artists/158,djkhaled
11884,1672,"['Jung Hoseok (정호석)', 'Hobi', 'J-Hope (BTS)']",​j-hope,https://genius.com/artists/J-hope,/artists/70112,
8263,1661,[],Oxxxymiron,https://genius.com/artists/Oxxxymiron,/artists/24422,norimyxxxo
2124,1650,[],Quebonafide,https://genius.com/artists/Quebonafide,/artists/40889,
2025,1637,"['Matthew Musto', 'Matthew Tyler Musto']",​blackbear,https://genius.com/artists/Blackbear,/artists/25680,iamblackbear
15015,1580,"['Jahron A. Brathwaite', 'Jahron Brathwaite', 'PND', 'Jahron Anthony Brathwaite', 'J. Brathwaite', 'Jahron B.', 'J. Braithwaite']",PARTYNEXTDOOR,https://genius.com/artists/Partynextdoor,/artists/47131,partynextdoor
987,1579,[],Queen,https://genius.com/artists/Queen,/artists/563,QueenWillRock
10171,1572,"['Olivia I. Rodrigo', 'Olivia Isabel Rodrigo']",Olivia Rodrigo,https://genius.com/artists/Olivia-rodrigo,/artists/1599675,oliviarodrigo
2768,1571,"['Chip Chrome & The Mono-Tones', 'The NBHD']",The Neighbourhood,https://genius.com/artists/The-neighbourhood,/artists/41662,thenbhd
1078,1569,"['Castro The Silent', 'Leroy Kid', 'Cold Siemens']",PHARAOH,https://genius.com/artists/Pharaoh,/artists/101583,ColdSiemens
9332,1563,"['Kimetrius Christopher Foose', 'Kimetrius Foose']",Lil Skies,https://genius.com/artists/Lil-skies,/artists/1015007,LilSkies
6070,1557,"['Destiny Cyrus', 'Destiny Hope Cyrus', 'Miley Ray Cyrus']",Miley Cyrus,https://genius.com/artists/Miley-cyrus,/artists/805,MileyCyrus
5974,1556,"['Dominique Armani Jones IV', 'Dominique A. Jones', 'Lil Baby 4PF', 'Dominique Armani Jones', 'Dominique Jones']",Lil Baby,https://genius.com/artists/Lil-baby,/artists/1110328,lilbaby4PF
16949,1550,"['King of Pop', 'Michael Joseph Jackson']",Michael Jackson,https://genius.com/artists/Michael-jackson,/artists/835,michaeljackson
16768,1549,"['Martin Sue', 'Charlie Otto Puth', 'Charles Otto Puth Jr.']",Charlie Puth,https://genius.com/artists/Charlie-puth,/artists/250301,charlieputh
4395,1526,"['Courtney Jr.', 'Courtney Everald Dewar Jr.', 'Jay STEEZ']",Capital STEEZ,https://genius.com/artists/Capital-steez,/artists/25496,CapitalSTEEZ_
6620,1523,['Sweet Children'],Green Day,https://genius.com/artists/Green-day,/artists/632,GreenDay
11380,1489,[],Pink Floyd,https://genius.com/artists/Pink-floyd,/artists/694,pinkfloyd
14467,1482,"['G-Storm', 'Gary Maurice Lucas Jr.', 'Future Joyner', 'Future Lucas']",Joyner Lucas,https://genius.com/artists/Joyner-lucas,/artists/345077,JoynerLucas
17711,1482,"['Russell James Vitale', 'Russ Vitale', 'Russell Vitale']",Russ,https://genius.com/artists/Russ,/artists/22516,russdiemon
15720,1481,"[""Immortal Tech'""]",Immortal Technique,https://genius.com/artists/Immortal-technique,/artists/238,ImmortalTech
1198,1472,"['Capalot', 'Taurus Tremani Bartlett', 'Mr. DooTooMuch', 'Polo Capalot', 'Taurus Bartlett', 'Wolo G']",Polo G,https://genius.com/artists/Polo-g,/artists/1553158,polo_capalot
7172,1459,"['Jonatan Aron Leandoer Håstad', 'Jonatan Aron Håstad', 'Jonatan A. L. Håstad', 'Jonatan Håstad', 'Leandoer', 'Yung Leandoer']",Yung Lean,https://genius.com/artists/Yung-lean,/artists/48326,yungleann
6784,1457,"['Demetria Lovato', 'Demetria Devonne Lovato']",Demi Lovato,https://genius.com/artists/Demi-lovato,/artists/13531,ddlovato
10922,1440,"['William Kalubi', 'William Kalubi Mwamba', 'Damso Dems']",Damso,https://genius.com/artists/Damso,/artists/45855,thedamso
14226,1434,"['Le Duc', 'Kopp', 'B2o', 'Elie Yaffa', 'B2oba']",Booba,https://genius.com/artists/Booba,/artists/1282,booba
8209,1432,"['Victor K. Mensah', 'Victor Mensah', 'Victor Kwesi Mensah']",VIC MENSA,https://genius.com/artists/Vic-mensa,/artists/18814,VicMensa
12950,1429,"['Jordan Houston', 'Jordan M. Houston', 'Jordan Michael Houston']",Juicy J,https://genius.com/artists/Juicy-j,/artists/1073,therealjuicyj
3433,1425,"['Ken Samaras', 'Nek le Fenek', 'Nekflamme', 'Feu']",Nekfeu,https://genius.com/artists/Nekfeu,/artists/13063,
10092,1414,"['Amethyst Kelly', 'Amethyst Amelia Kelly']",Iggy Azalea,https://genius.com/artists/Iggy-azalea,/artists/14598,IGGYAZALEA
6496,1414,"['Getter & Ghostemane', 'Eric Whitney Ghoste', 'Eric Ghoste', 'Eric Whitney']",Ghostemane,https://genius.com/artists/Ghostemane,/artists/549225,
1321,1404,"['Brian Soewarno', 'Brian Imanuel Soewarno', 'Brian Imanuel', 'Rich Chigga']",Rich Brian,https://genius.com/artists/Rich-brian,/artists/566912,richbrian
13269,1387,"['Bill Kahan Kapri', 'Bill Kapri', 'Bill K. Kapri', 'Lil Kodak', 'Dieuson Octave']",Kodak Black,https://genius.com/artists/Kodak-black,/artists/162126,KodakBlack1K
15557,1367,"['Juaquin Malphurs', 'Juaquin James Malphurs', 'Flocka', 'Waka Flocka']",Waka Flocka Flame,https://genius.com/artists/Waka-flocka-flame,/artists/257,WakaFlocka
9880,1367,"['Rakim Allah', 'The God MC', 'William Michael Griffin Jr.']",Rakim,https://genius.com/artists/Rakim,/artists/126,rakimgodmc
12012,1351,"['Lil Nas', 'Montero L. Hill', 'Montero Hill', 'Montero Lamar Hill', 'Nas X']",Lil Nas X,https://genius.com/artists/Lil-nas-x,/artists/1770892,LilNasX
5632,1349,['Antoine McColister'],Ace Hood,https://genius.com/artists/Ace-hood,/artists/460,acehood
17475,1344,"['Jin (BTS)', 'Kim Seokjin (김석진)', 'Seokjin (BTS)', 'Kim Seokjin (BTS)']",Jin (진),https://genius.com/artists/Jin,/artists/520162,
3369,1338,"['Jaden Syre Smith', 'Jaden Smith', 'Jaden Christopher Syre Smith']",Jaden,https://genius.com/artists/Jaden,/artists/12232,jaden
8185,1323,"['Sia Kate Isobelle Furler', 'Sia Furler', 'Sia K. I. Furler']",Sia,https://genius.com/artists/Sia,/artists/16775,Sia
13270,1317,"['SixNine', 'Tekashi', 'Daniel Hernandez', 'Lil Roti', 'Wallah', 'Tekashi 6ix9ine', 'Danny Loaf', '69', 'Tekashi69', 'Wallah Dan']",6ix9ine,https://genius.com/artists/6ix9ine,/artists/1124097,6ix9ine
13119,1317,"['Daddy Fat Sax Sir Lucious Left Foot Soul Funk Crusader', 'Antwan A. Patton', 'Antwan André Patton', 'Soul Funk Crusader', 'Sir Lucious Left Foot', 'Daddy Fat Sax', 'Antwan Patton']",Big Boi,https://genius.com/artists/Big-boi,/artists/318,BigBoi
15421,1314,"['Joseph Anthony Budden II', 'J. Budden']",Joe Budden,https://genius.com/artists/Joe-budden,/artists/179,JoeBudden
9872,1311,"['Marina Diamandis', 'Marina L. Diamandis', 'Marina Lambrini Diamandis', 'Marina and The Diamonds']",MARINA,https://genius.com/artists/Marina,/artists/27048,MarinaDiamandis
9682,1299,"['Shante Franklin', 'Shante Scott Franklin', 'Spitta Andretti']",Curren$y,https://genius.com/artists/Curren-y,/artists/1183,CurrenSy_Spitta
6119,1289,"['George Virden Watsky', 'G. Watsky', 'George Watsky']",Watsky,https://genius.com/artists/Watsky,/artists/1720,gwatsky
4920,1287,"['John Roger Stephens', 'John Stephens']",John Legend,https://genius.com/artists/John-legend,/artists/365,johnlegend
2965,1283,"['Artist J. Dubose', 'Artist Dubose', 'Artist Julius Dubose']",A Boogie wit da Hoodie,https://genius.com/artists/A-boogie-wit-da-hoodie,/artists/639521,ArtistHBTL
5269,1279,"['Ty Dolla Signn', 'Ty Dolla', 'Tyrone Griffin Jr.', 'Tyrone Griffin', 'Tyrone W. Griffin Jr.', 'Tyrone W. Griffin', 'Tyrone William Griffin', 'Tyrone William Griffin Jr']",Ty Dolla $ign,https://genius.com/artists/Ty-dolla-sign,/artists/25005,tydollasign
14053,1279,[],Conan Gray,https://genius.com/artists/Conan-gray,/artists/621686,conangray
2408,1277,"['Mitsuki Miyawaki', 'Mitski Laycock', 'Mitski Miyawaki']",Mitski,https://genius.com/artists/Mitski,/artists/265258,mitskileaks
9265,1268,"['Marius Lucas-Antonio Listhrop', 'Mazzi Maz', 'Yung Scar', 'Scar Lord', 'Marius Listhrop']",Scarlxrd,https://genius.com/artists/Scarlxrd,/artists/988514,scarlxrd
10550,1267,"['Christopher Bridges', 'Chris Bridges', 'Ludcaris', 'Ludichris']",Ludacris,https://genius.com/artists/Ludacris,/artists/111,Ludacris
3032,1264,"['PowerPuff Luv', 'Depo']",Boulevard Depo,https://genius.com/artists/Boulevard-depo,/artists/100956,
9990,1252,"['Pretty Toney', 'Ghostdeini', 'Dennis David Coles', 'Dennis D. Coles', 'Dennis Coles', 'Ghostface Killer', 'Ghostface', 'Ghostface Killa']",Ghostface Killah,https://genius.com/artists/Ghostface-killah,/artists/20,GhostfaceKillah
17473,1251,"['Daystar Shemuel Shua Peterson', 'Lone $tone Playboy', 'Daystar Peterson', 'Argentina Fargo', 'Argy Fargo', 'T Lanez']",Tory Lanez,https://genius.com/artists/Tory-lanez,/artists/1632,Torylanez
5099,1250,"['Kehlani Parrish', 'Kehlani Ashley Parrish']",Kehlani,https://genius.com/artists/Kehlani,/artists/80125,kehlani
5604,1246,"['Benjamin Hammond Haggerty', 'Professor Macklemore', 'Raven Bowie', 'Ben Haggerty', 'B Haggerty']",Macklemore,https://genius.com/artists/Macklemore,/artists/2026,macklemore
14583,1243,[],Paramore,https://genius.com/artists/Paramore,/artists/22531,paramore
11625,1226,"['DiCaprio', 'Jidd', 'Destin Choice Route']",JID,https://genius.com/artists/Jid,/artists/324667,JIDsv
15012,1225,['BMTH'],Bring Me The Horizon,https://genius.com/artists/Bring-me-the-horizon,/artists/32137,bmthofficial
2267,1222,['스트레이 키즈 (SKZ (스키즈))'],Stray Kids,https://genius.com/artists/Stray-kids,/artists/1233909,Stray_Kids
10309,1221,[],Bladee,https://genius.com/artists/Bladee,/artists/83959,BladeeCity
16657,1219,"['Baby Jesus', 'Jonathan L. Kirk', 'Jonathan Lyndale Kirk', 'Jonathan ""DaBaby"" Kirk', 'J. Kirk', 'Jonathan Kirk']",DaBaby,https://genius.com/artists/Dababy,/artists/1162342,DaBabyDaBaby
2440,1209,[],Tame Impala,https://genius.com/artists/Tame-impala,/artists/26369,tameimpala
1709,1197,[],Death Grips,https://genius.com/artists/Death-grips,/artists/11778,bbpoltergiest
9829,1196,"['Freddie ""Baby Face Killa"" Gibbs""', 'Freddie Kane', 'Fredrick Tipton', 'Baby Scarface', 'Gangsta Gibbs', 'Frederick J. Tipton', 'Frederick Jamel Tipton']",Freddie Gibbs,https://genius.com/artists/Freddie-gibbs,/artists/939,FreddieGibbs
3010,1185,"['Marcellus Kevin Gates', 'Kevin Jerome Gilyard', 'Kevin Gilyard']",Kevin Gates,https://genius.com/artists/Kevin-gates,/artists/30192,iamkevingates
8394,1174,"['Cheeky Andy', 'Breezy Lovejoy', 'Brandon P. Anderson', 'Brandon Paak Anderson']",Anderson .Paak,https://genius.com/artists/Anderson-paak,/artists/58017,AndersonPaak
11987,1174,"['Akidra', 'DJ Tape', 'DJ Tape 2000']",Big Baby Tape,https://genius.com/artists/Big-baby-tape,/artists/1184443,bigbabytape
15461,1167,[],Rae Sremmurd,https://genius.com/artists/Rae-sremmurd,/artists/177756,RaeSremmurd
14261,1165,"['KRS-One The Blastmaster', 'Blastmaster KRS-One', 'Lawrence Parker', 'Lawrence ""Krisna"" Parker', 'Lawrence ""Kris"" Parker']",KRS-One,https://genius.com/artists/Krs-one,/artists/1269,IAmKRSOne
15361,1155,[],A$AP Mob,https://genius.com/artists/A-ap-mob,/artists/21894,ASAPMOB
10823,1154,[],Taco Hemingway,https://genius.com/artists/Taco-hemingway,/artists/114783,
8611,1154,"['Smoke Oh Guap', 'Bashar Barakah Jackson', 'Bashar Jackson']",Pop Smoke,https://genius.com/artists/Pop-smoke,/artists/1801970,popsmoke10
17115,1153,"['Ricardo Valentine', 'Ricardo Valdez Valentine']",6LACK,https://genius.com/artists/6lack,/artists/189848,6LACK
6463,1153,"['Lecrae Devaughn Moore', 'Lecrae Moore']",Lecrae,https://genius.com/artists/Lecrae,/artists/1401,Lecrae
17904,1152,"['Awakened Choppa', 'Bryson Lashun Potts', 'YNR Choppa', 'Bryson Potts']",NLE Choppa,https://genius.com/artists/Nle-choppa,/artists/1700974,Nlechoppa1
10568,1151,"['Tremaine Aldon Neverson', 'Tremaine Neverson', 'Mr. Steal Yo Girl']",Trey Songz,https://genius.com/artists/Trey-songz,/artists/326,TreySongz
7928,1149,[],The Chainsmokers,https://genius.com/artists/The-chainsmokers,/artists/150934,thechainsmokers
92,1148,"['Azealia Amanda Banks', 'Miss Bank$', 'Azelia Banks']",Azealia Banks,https://genius.com/artists/Azealia-banks,/artists/14186,azealiaishere
18487,1143,"['Maya Arulpragasam', 'Mathangi Arulpragasam']",M.I.A.,https://genius.com/artists/Mia,/artists/1042,MIAuniverse
17764,1141,"['Charlotte Aitchison', 'Charlotte Emma Aitchison']",Charli XCX,https://genius.com/artists/Charli-xcx,/artists/45349,charli_xcx
4990,1137,"['Liam J. Payne', 'Big Payno', 'Liam James Payne']",Liam Payne,https://genius.com/artists/Liam-payne,/artists/581698,LiamPayne
7607,1136,"['Mike Will', 'Michael L. Williams II', 'Michael Len Williams II', 'Michael Len Williams', 'Michael Williams II', 'Michael Williams']",Mike WiLL Made-It,https://genius.com/artists/Mike-will-made-it,/artists/29978,MikeWiLLMadeIt
10271,1130,"['Tinashe Kachingwe', 'Tinashe Jorgenson Kachingwe']",Tinashe,https://genius.com/artists/Tinashe,/artists/25561,tinashe
14162,1123,"['Alessia Caracciolo', 'Alessia']",Alessia Cara,https://genius.com/artists/Alessia-cara,/artists/394321,alessiacara
6215,1122,"['Valentin Le Du', 'Sullyvan']",Vald,https://genius.com/artists/Vald,/artists/19217,vald_ld
12719,1121,"['Bobby Ray Simmons Jr.', 'Bobby Ray']",B.o.B,https://genius.com/artists/Bob,/artists/853,bobatl
59,1101,"['Robbie Daniel Skinner', 'Robin Daniel Skinner', 'Robin Skinner']",Cavetown,https://genius.com/artists/Cavetown,/artists/966969,CAVETOWN
18778,1091,"['William Gold', 'Will Gold', 'Wilbur']",Wilbur Soot,https://genius.com/artists/Wilbur-soot,/artists/1600198,WilburSoot
10952,1090,"['Alicia Augello-Cook', 'Alicia Augello-Cook Dean']",Alicia Keys,https://genius.com/artists/Alicia-keys,/artists/362,aliciakeys
16679,1087,"['Benito Martinez Ocasio', 'San Benito', 'Benito Antonio Martínez Ocasio', 'Conejo Malo', 'Benito Martínez']",Bad Bunny,https://genius.com/artists/Bad-bunny,/artists/690350,sanbenito
15989,1084,"['Claire Elizabeth Cottrill', 'Claire Cottrill', 'DJ Baby Benz']",Clairo,https://genius.com/artists/Clairo,/artists/1144133,clairo
1468,1081,"['Jason Terrance Phillips', 'Jason Phillips']",Jadakiss,https://genius.com/artists/Jadakiss,/artists/34,Therealkiss
78,1076,"['Brown Boy', 'Navraj S. Goraya', 'Navraj Goraya', 'Navraj Singh Goraya', 'Navraj Beats', 'BeatsByNav']",NAV,https://genius.com/artists/Nav,/artists/617327,beatsbynav
4309,1071,[],Metallica,https://genius.com/artists/Metallica,/artists/10662,Metallica
7031,1070,[],Little Mix,https://genius.com/artists/Little-mix,/artists/25889,LittleMix
16165,1066,"['Puff Daddy', 'Sean John Combs', 'Sean Combs', ""Sean ''Puffy'' Combs"", 'P. Diddy']",Diddy,https://genius.com/artists/Diddy,/artists/82,iamdiddy
17767,1060,['Alec Shane Benjamin'],Alec Benjamin,https://genius.com/artists/Alec-benjamin,/artists/77175,alecbenjamin
4437,1049,"['Adam Daniel', 'Adam Aminé Daniel']",Aminé,https://genius.com/artists/Amine,/artists/26577,heyamine
7986,1048,"['Thee H-town Hottie', 'Young Tina Snow', 'Tina Montana', 'Megan Jovon Ruth Pete', 'Thee Stallion', 'Megan The Stallion', 'Meg Thee Stallion', 'Meg The Stallion', 'Tina Snow', 'Hot Girl Meg', 'Megan Pete']",Megan Thee Stallion,https://genius.com/artists/Megan-thee-stallion,/artists/1125517,theestallion
4968,1046,"['Skylar Gray', 'Holly Brook Hafermann', 'Holly Hafermann', 'Holly Brook']",Skylar Grey,https://genius.com/artists/Skylar-grey,/artists/1102,SkylarGrey
10482,1045,[],OutKast,https://genius.com/artists/Outkast,/artists/105,outkast
15317,1044,"['R.A. Thorburn', 'Crustified Dibbs']",R.A. The Rugged Man,https://genius.com/artists/Ra-the-rugged-man,/artists/320,RAtheRuggedMan
14858,1027,"['Sidney Royel Selby III', 'Designer Royel']",Desiigner,https://genius.com/artists/Desiigner,/artists/626678,LifeOfDesiigner
112,1024,"['Claire Elise Boucher', 'Claire Boucher', 'C Boucher']",Grimes,https://genius.com/artists/Grimes,/artists/18722,Grimezsz
4989,1022,"['Jonathon Lei Ming Ng', 'J. Ng', 'Jonathon Ng']",EDEN,https://genius.com/artists/Eden,/artists/355608,iameden
8423,1020,"['Jay Jenkins', 'Jay Wayne Jenkins', 'Young Jeezy']",Jeezy,https://genius.com/artists/Jeezy,/artists/67,jeezy
6666,1018,[],Marshmello,https://genius.com/artists/Marshmello,/artists/582361,marshmellomusic
3131,1018,"['Dominic Richard Harrison', 'Dominic Harrison']",YUNGBLUD,https://genius.com/artists/Yungblud,/artists/1120585,yungblud
2260,1014,"['Ian Bavitz', 'Ian Matthias Bavitz', 'Bazooka Tooth']",Aesop Rock,https://genius.com/artists/Aesop-rock,/artists/178,AesopRockWins
590,1012,"['Andrew John Hozier-Byrne', 'Andrew Hozier-Byrne']",Hozier,https://genius.com/artists/Hozier,/artists/73910,Hozier
16668,1005,"['DeAndre Cortez Way', 'DeAndre Way', ""Soulja Boy Tell'em""]",Soulja Boy,https://genius.com/artists/Soulja-boy,/artists/1194,souljaboy
4153,1005,"['Tyler Robert Joseph', 'Tyler R. Joseph']",Tyler Joseph,https://genius.com/artists/Tyler-joseph,/artists/50268,tylerrjoseph
10938,1005,"['Huncho Did It', 'Quavious Keyate Marshall', 'Quavious K. Marshall', 'Quavious Marshall', 'Quavo Huncho']",Quavo,https://genius.com/artists/Quavo,/artists/61600,QuavoStuntin
1699,1004,"['David R. Jones', 'Ziggy Stardust', 'David Robert Jones']",David Bowie,https://genius.com/artists/David-bowie,/artists/9534,DavidBowieReal
12942,1000,"['Issa Lorenzo Diakhaté', 'Yung Tom Jedusor', 'Darth Chen', 'Professeur Agrégé', 'Chen Zen', 'El Freeze']",Freeze Corleone,https://genius.com/artists/Freeze-corleone,/artists/63888,freezecorleone
12184,1000,['Meld'],Slipknot,https://genius.com/artists/Slipknot,/artists/20222,slipknot
14295,999,"['SuperDuperKyle', 'Kyle is Determined', 'K.i.D. (Kyle is Determined)', 'Kyle Harvey', 'Kyle Thomas Harvey']",KYLE,https://genius.com/artists/Kyle,/artists/6412,superduperkyle
14395,999,"['Young Nigga World Melly', 'Melly', 'J. Demons', 'Jamell Maurice Demons', 'YNW Melvin', 'Jamell Demons']",YNW Melly,https://genius.com/artists/Ynw-melly,/artists/1137969,ynwmelly
18861,988,"[""Alexander James O'Connor"", ""Alex O'Connor""]",Rex Orange County,https://genius.com/artists/Rex-orange-county,/artists/989523,rexorangecounty
3615,988,['Britney Jean Spears'],Britney Spears,https://genius.com/artists/Britney-spears,/artists/1052,britneyspears
15167,987,[],TWICE,https://genius.com/artists/Twice,/artists/211474,JYPETWICE
14234,983,"['TheBasedGod', 'Based God', 'Brandon C. McCartney', 'Brandon Christopher McCartney', 'Brandon McCartney', 'Lil B (The Based God)']",Lil B,https://genius.com/artists/Lil-b,/artists/455,LILBTHEBASEDGOD
8565,983,"['Charlton Kenneth-Jeffery Howard', 'Charlton Howard', 'Laroi']",The Kid LAROI,https://genius.com/artists/The-kid-laroi,/artists/1546645,thekidlaroi
10272,980,['ATCQ'],A Tribe Called Quest,https://genius.com/artists/A-tribe-called-quest,/artists/519,ATCQ
16095,959,"[""La'Reonte Wright"", 'Dizzy D Flashy']",Dizzy Wright,https://genius.com/artists/Dizzy-wright,/artists/14963,DizzyWright
5761,950,"['Willie Junior Maxwell II', 'Harlem Fetty', 'Willie Maxwell', 'William Maxwell', 'Willie Francis Bennilava Maxwell', 'Willie Maxwell II']",Fetty Wap,https://genius.com/artists/Fetty-wap,/artists/216609,fettywap
14230,949,"['Versace Python', 'Iceberg Simpson', 'Jody 3 Moons', 'The Freestyle Scientist', 'Peach Panther', 'The Neon Icon', 'RiFF RAFF SODMG', 'Dale Dan Tony', 'MTV RiFF RAFF', 'Horst Simco', 'Horst Christian Simco', 'JODYHiGHROLLER']",RiFF RAFF,https://genius.com/artists/Riff-raff,/artists/12936,JODYHiGHROLLER
14538,947,['Peace N’ Lovés'],PNL,https://genius.com/artists/Pnl,/artists/335710,PNLMusic
18250,946,"['Mos Def', 'Dante Smith', 'Dante T. Smith', 'Dante Beze', 'Dante Terrell Smith']",Yasiin Bey,https://genius.com/artists/Yasiin-bey,/artists/156,MosDefOfficial
6280,944,"['Jayden Merritt', 'Trench Kid', 'Trench Kid CEO', 'Tione D. Merritt', 'Tione Daylan Merritt', 'Tione Merritt']",Lil Tjay,https://genius.com/artists/Lil-tjay,/artists/1426407,liltjay
7813,932,"['Ermias Joseph Asghedom', 'Nipsey Hustle', 'Ermias Asghedom', 'Nipsey']",Nipsey Hussle,https://genius.com/artists/Nipsey-hussle,/artists/1263,NipseyHussle
540,931,"['Samuel F. Smith', 'Samuel Frederick Smith']",Sam Smith,https://genius.com/artists/Sam-smith,/artists/43383,samsmithworld
7296,929,"['Jeremy P. Felton', 'Jeremy Felton']",Jeremih,https://genius.com/artists/Jeremih,/artists/278,Jeremih
